ID,DATE,AMOUNT,TAXES
T00005201,10/02/2017,104,16.64
T00005202,13/02/2017,424,67.84
T00005203,13/02/2017,414,66.24
T00005204,13/02/2017,880,140.8
T00005205,13/02/2017,3390,542.4
T00005206,13/02/2017,18644,2983.04
T00005207,13/02/2017,208,33.28
T00005208,13/02/2017,430,68.8
T00005209,13/02/2017,539.93,86.39
T00005210,13/02/2017,292.32,46.77
T00005211,13/02/2017,430,68.8
T00005212,13/02/2017,940,150.4
T00005213,13/02/2017,1712,273.92
T00005214,13/02/2017,1877,300.32
T00005215,13/02/2017,1258,201.28
T00005216,13/02/2017,348.75,55.8
T00005217,13/02/2017,348.75,55.8
T00005218,13/02/2017,117,18.72
T00005219,13/02/2017,778.41,124.55
T00005220,13/02/2017,510,81.6
T00005221,13/02/2017,215,34.4
T00005222,14/02/2017,891,142.56
T00005223,14/02/2017,1067,170.72
T00005224,14/02/2017,1499,239.84
T00005225,14/02/2017,220.5,35.28
T00005226,14/02/2017,160,25.6
T00005227,14/02/2017,232.4,37.18
T00005228,15/02/2017,4323,691.68
T00005229,15/02/2017,527,84.32
T00005230,15/02/2017,208,33.28
T00005231,15/02/2017,2999,479.84
T00005232,15/02/2017,212,33.92
T00005233,15/02/2017,275,44
T00005234,15/02/2017,104,16.64
T00005235,16/02/2017,1350,216
T00005236,16/02/2017,1012,161.92
T00005237,16/02/2017,4816.75,770.68
T00005238,16/02/2017,0,0
T00005239,16/02/2017,899,143.84
T00005240,16/02/2017,104,16.64
T00005241,16/02/2017,207,33.12
T00005242,16/02/2017,207,33.12
T00005243,16/02/2017,437.5,70
T00005244,17/02/2017,520,83.2
T00005245,17/02/2017,212.82,34.05
T00005246,17/02/2017,628,100.48
T00005247,17/02/2017,355,56.8
T00005248,17/02/2017,289,46.24
T00005249,17/02/2017,237.3,37.97
T00005250,17/02/2017,213,34.08
T00005251,17/02/2017,204,32.64
T00005252,17/02/2017,695,111.2
T00005253,17/02/2017,240,38.4
T00005254,17/02/2017,2752,440.32
T00005255,17/02/2017,215,34.4
T00005256,20/02/2017,224,35.84
T00005257,20/02/2017,543,86.88
T00005258,20/02/2017,247,39.52
T00005259,20/02/2017,207,33.12
T00005260,20/02/2017,818,130.88
T00005261,20/02/2017,8768,1402.88
T00005262,20/02/2017,859,137.44
T00005263,20/02/2017,2358,377.28
T00005264,20/02/2017,143.58,22.97
T00005265,20/02/2017,362,57.92
T00005266,20/02/2017,10863,1738.08
T00005267,20/02/2017,1740,278.4
T00005268,20/02/2017,1673,267.68
T00005269,20/02/2017,231,36.96
T00005270,20/02/2017,2996,479.36
T00005271,20/02/2017,1290,206.4
T00005272,21/02/2017,3744,599.04
T00005273,21/02/2017,2994,479.04
T00005274,21/02/2017,104,16.64
T00005275,21/02/2017,120,19.2
T00005276,21/02/2017,871,139.36
T00005277,21/02/2017,1228,196.48
T00005278,21/02/2017,645,103.2
T00005279,21/02/2017,1032,165.12
T00005280,21/02/2017,416,66.56
T00005281,21/02/2017,325,52
T00005282,21/02/2017,2392,382.72
T00005283,22/02/2017,1664,266.24
T00005284,22/02/2017,414,66.24
T00005285,22/02/2017,185,29.6
T00005286,22/02/2017,844,135.04
T00005287,22/02/2017,307,49.12
T00005288,22/02/2017,825,132
T00005289,22/02/2017,155,24.8
T00005290,23/02/2017,896,143.36
T00005291,23/02/2017,312,49.92
T00005292,23/02/2017,284,45.44
T00005293,23/02/2017,143.58,22.97
T00005294,23/02/2017,688,110.08
T00005295,23/02/2017,165,26.4
T00005296,23/02/2017,693,110.88
T00005297,23/02/2017,1260,201.6
T00005298,23/02/2017,3420,547.2
T00005299,23/02/2017,2532,405.12
T00005300,24/02/2017,1881,300.96
T00005301,24/02/2017,672,107.52
T00005302,24/02/2017,629,100.64
T00005303,24/02/2017,155,24.8
T00005304,27/02/2017,939,150.24
T00005305,27/02/2017,208,33.28
T00005306,27/02/2017,645,103.2
T00005307,27/02/2017,215,34.4
T00005308,27/02/2017,1235,197.6
T00005309,27/02/2017,50,8
T00005310,27/02/2017,1673,267.68
T00005311,27/02/2017,217,34.72
T00005312,27/02/2017,207,33.12
T00005313,27/02/2017,263,42.08
T00005314,27/02/2017,2504,400.64
T00005315,27/02/2017,741,118.56
T00005316,27/02/2017,936,149.76
T00005317,27/02/2017,5581,892.96
T00005318,27/02/2017,215,34.4
T00005319,27/02/2017,591,94.56
T00005320,27/02/2017,215,34.4
T00005321,27/02/2017,2022,323.52
T00005322,27/02/2017,645,103.2
T00005323,27/02/2017,868,138.88
T00005324,27/02/2017,1883,301.28
T00005325,27/02/2017,422,67.52
T00005326,27/02/2017,1200,192
T00005327,27/02/2017,592.88,94.86
T00005328,27/02/2017,255,40.8
T00005329,27/02/2017,148.22,23.72
T00005330,27/02/2017,320,51.2
T00005331,27/02/2017,800,128
T00005332,27/02/2017,960,153.6
T00005333,28/02/2017,1039,166.24
T00005334,28/02/2017,250,40
T00005335,28/02/2017,2134,341.44
T00005336,28/02/2017,1336,213.76
T00005337,28/02/2017,319,51.04
T00005338,28/02/2017,224,35.84
T00005339,28/02/2017,1040,166.4
T00005340,28/02/2017,400,64
T00005341,28/02/2017,2732.35,437.18
T00005342,01/03/2017,2978,476.48
T00005343,01/03/2017,620,99.2
T00005344,01/03/2017,404,64.64
T00005345,01/03/2017,2912,465.92
T00005346,01/03/2017,1239,198.24
T00005347,01/03/2017,208,33.28
T00005348,01/03/2017,1671,267.36
T00005349,01/03/2017,104,16.64
T00005350,01/03/2017,818,130.88
T00005351,01/03/2017,416,66.56
T00005352,01/03/2017,1395,223.2
T00005353,01/03/2017,1499,239.84
T00005354,02/03/2017,1204,192.64
T00005355,02/03/2017,208,33.28
T00005356,02/03/2017,104,16.64
T00005357,02/03/2017,1768,282.88
T00005358,02/03/2017,214,34.24
T00005359,02/03/2017,12645.45,2023.27
T00005360,02/03/2017,1832,293.12
T00005361,02/03/2017,65,10.4
T00005362,02/03/2017,481,76.96
T00005363,02/03/2017,1008.75,161.4
T00005364,02/03/2017,416,66.56
T00005365,03/03/2017,417,66.72
T00005366,03/03/2017,50,8
T00005367,03/03/2017,1328,212.48
T00005368,03/03/2017,654,104.64
T00005369,03/03/2017,414,66.24
T00005370,03/03/2017,1075,172
T00005371,03/03/2017,240,38.4
T00005372,03/03/2017,208,33.28
T00005373,03/03/2017,430,68.8
T00005374,06/03/2017,844,135.04
T00005375,06/03/2017,202,32.32
T00005376,06/03/2017,3804,608.64
T00005377,06/03/2017,432,69.12
T00005378,06/03/2017,637,101.92
T00005379,06/03/2017,872,139.52
T00005380,06/03/2017,104,16.64
T00005381,06/03/2017,311,49.76
T00005382,06/03/2017,1461.55,233.85
T00005383,06/03/2017,312,49.92
T00005384,06/03/2017,422,67.52
T00005385,06/03/2017,120,19.2
T00005386,06/03/2017,260,41.6
T00005387,06/03/2017,400,64
T00005388,06/03/2017,360,57.6
T00005389,06/03/2017,300,48
T00005390,06/03/2017,434,69.44
T00005391,07/03/2017,1051,168.16
T00005392,07/03/2017,275,44
T00005393,07/03/2017,1422.9,227.66
T00005394,08/03/2017,433,69.28
T00005395,08/03/2017,2496,399.36
T00005396,08/03/2017,396,63.36
T00005397,08/03/2017,629,100.64
T00005398,09/03/2017,1170,187.2
T00005399,09/03/2017,216,34.56
T00005400,09/03/2017,3102,496.32
T00005401,09/03/2017,280,44.8
T00005402,09/03/2017,1282,205.12
T00005403,09/03/2017,4616,738.56
T00005404,09/03/2017,208,33.28
T00005405,09/03/2017,312,49.92
T00005406,09/03/2017,1893,302.88
T00005407,09/03/2017,721,115.36
T00005408,09/03/2017,2323,371.68
T00005409,09/03/2017,1781,284.96
T00005410,09/03/2017,624,99.84
T00005411,10/03/2017,1144,183.04
T00005412,10/03/2017,422,67.52
T00005413,10/03/2017,312,49.92
T00005414,10/03/2017,462,73.92
T00005415,10/03/2017,1410,225.6
T00005416,10/03/2017,3487.5,558
T00005417,10/03/2017,5344,855.04
T00005418,10/03/2017,350,56
T00005419,10/03/2017,1040,166.4
T00005420,10/03/2017,3435,549.6
T00005421,10/03/2017,608,97.28
T00005422,10/03/2017,7600,1216
T00005423,10/03/2017,959,153.44
T00005424,10/03/2017,215,34.4
T00005425,13/03/2017,1680,268.8
T00005426,13/03/2017,1459,233.44
T00005427,13/03/2017,432,69.12
T00005428,13/03/2017,740,118.4
T00005429,13/03/2017,910,145.6
T00005430,13/03/2017,353,56.48
T00005431,13/03/2017,2090,334.4
T00005432,13/03/2017,1525,244
T00005433,13/03/2017,8130,1300.8
T00005434,13/03/2017,4389,702.24
T00005435,13/03/2017,4285,685.6
T00005436,13/03/2017,8787,1405.92
T00005437,13/03/2017,1872,299.52
T00005438,14/03/2017,1608,257.28
T00005439,14/03/2017,25479,4076.64
T00005440,14/03/2017,550,88
T00005441,14/03/2017,207,33.12
T00005442,14/03/2017,339,54.24
T00005443,14/03/2017,987,157.92
T00005444,14/03/2017,400,64
T00005445,14/03/2017,536,85.76
T00005446,14/03/2017,744,119.04
T00005447,14/03/2017,2884,461.44
T00005448,14/03/2017,962,153.92
T00005449,15/03/2017,1850,296
T00005450,15/03/2017,1248,199.68
T00005451,15/03/2017,2496,399.36
T00005452,15/03/2017,197,31.52
T00005453,15/03/2017,1075,172
T00005454,15/03/2017,468,74.88
T00005455,15/03/2017,104,16.64
T00005456,16/03/2017,215,34.4
T00005457,16/03/2017,14040,2246.4
T00005458,16/03/2017,1100,176
T00005459,16/03/2017,197,31.52
T00005460,16/03/2017,207,33.12
T00005461,16/03/2017,207,33.12
T00005462,16/03/2017,645,103.2
T00005463,16/03/2017,414,66.24
T00005464,16/03/2017,2070,331.2
T00005465,16/03/2017,414,66.24
T00005466,16/03/2017,207,33.12
T00005467,16/03/2017,3257,521.12
T00005468,16/03/2017,5272,843.52
T00005469,16/03/2017,104,16.64
T00005470,16/03/2017,1025,164
T00005471,17/03/2017,2200,352
T00005472,17/03/2017,215,34.4
T00005473,17/03/2017,104,16.64
T00005474,17/03/2017,99,15.84
T00005475,17/03/2017,24184,3869.44
T00005476,17/03/2017,534,85.44
T00005477,17/03/2017,7770,1243.2
T00005478,17/03/2017,50,8
T00005479,17/03/2017,215,34.4
T00005480,17/03/2017,1509,241.44
T00005481,17/03/2017,629,100.64
T00005482,17/03/2017,2795,447.2
T00005483,17/03/2017,622,99.52
T00005484,17/03/2017,3898,623.68
T00005485,17/03/2017,2086,333.76
T00005486,17/03/2017,135,21.6
T00005487,17/03/2017,617,98.72
T00005488,21/03/2017,2854,456.64
T00005489,21/03/2017,450,72
T00005490,21/03/2017,1866,298.56
T00005491,21/03/2017,657,105.12
T00005492,21/03/2017,2225,356
T00005493,21/03/2017,5590,894.4
T00005494,21/03/2017,572,91.52
T00005495,21/03/2017,1340,214.4
T00005496,21/03/2017,1455,232.8
T00005497,21/03/2017,207,33.12
T00005498,21/03/2017,430,68.8
T00005499,21/03/2017,4004,640.64
T00005500,21/03/2017,1746,279.36
T00005501,21/03/2017,205,32.8
T00005502,21/03/2017,2451,392.16
T00005503,21/03/2017,1936,309.76
T00005504,21/03/2017,225,36
T00005505,21/03/2017,860,137.6
T00005506,21/03/2017,672,107.52
T00005507,21/03/2017,430,68.8
T00005508,21/03/2017,2228,356.48
T00005509,21/03/2017,1665,266.4
T00005510,21/03/2017,2152,344.32
T00005511,21/03/2017,275,44
T00005512,21/03/2017,312,49.92
T00005513,21/03/2017,1389,222.24
T00005514,21/03/2017,1313,210.08
T00005515,21/03/2017,1918,306.88
T00005516,21/03/2017,360,57.6
T00005517,21/03/2017,728,116.48
T00005518,21/03/2017,297,47.52
T00005519,21/03/2017,104,16.64
T00005520,21/03/2017,396,63.36
T00005521,22/03/2017,7291,1166.56
T00005522,22/03/2017,2481,396.96
T00005523,22/03/2017,1560,249.6
T00005524,22/03/2017,288,46.08
T00005525,22/03/2017,99,15.84
T00005526,22/03/2017,1122,179.52
T00005527,23/03/2017,414,66.24
T00005528,23/03/2017,50,8
T00005529,23/03/2017,1768,282.88
T00005530,23/03/2017,6656,1064.96
T00005531,23/03/2017,3264,522.24
T00005532,23/03/2017,832,133.12
T00005533,23/03/2017,440,70.4
T00005534,23/03/2017,104,16.64
T00005535,24/03/2017,104,16.64
T00005536,24/03/2017,5800,928
T00005537,24/03/2017,624,99.84
T00005538,27/03/2017,414,66.24
T00005539,27/03/2017,1218,194.88
T00005540,27/03/2017,1059,169.44
T00005541,27/03/2017,4019,643.04
T00005542,27/03/2017,606,96.96
T00005543,27/03/2017,1079,172.64
T00005544,27/03/2017,828,132.48
T00005545,27/03/2017,215,34.4
T00005546,27/03/2017,4795,767.2
T00005547,27/03/2017,820,131.2
T00005548,27/03/2017,24444,3911.04
T00005549,27/03/2017,4724,755.84
T00005550,27/03/2017,207,33.12
T00005551,27/03/2017,207,33.12
T00005552,27/03/2017,217,34.72
T00005553,27/03/2017,1144,183.04
T00005554,27/03/2017,208,33.28
T00005555,27/03/2017,208,33.28
T00005556,27/03/2017,936,149.76
T00005557,27/03/2017,3252,520.32
T00005558,27/03/2017,629,100.64
T00005559,27/03/2017,208,33.28
T00005560,27/03/2017,207,33.12
T00005561,27/03/2017,1248,199.68
T00005562,27/03/2017,860,137.6
T00005563,27/03/2017,647,103.52
T00005564,27/03/2017,635,101.6
T00005565,27/03/2017,863,138.08
T00005566,27/03/2017,430,68.8
T00005567,27/03/2017,453,72.48
T00005568,27/03/2017,520,83.2
T00005569,27/03/2017,207,33.12
T00005570,27/03/2017,1710,273.6
T00005571,27/03/2017,50,8
T00005572,28/03/2017,240,38.4
T00005573,28/03/2017,454,72.64
T00005574,28/03/2017,844,135.04
T00005575,28/03/2017,409,65.44
T00005576,28/03/2017,215,34.4
T00005577,28/03/2017,931,148.96
T00005578,28/03/2017,247,39.52
T00005579,28/03/2017,621,99.36
T00005580,28/03/2017,215,34.4
T00005581,28/03/2017,3297,527.52
T00005582,28/03/2017,1079,172.64
T00005583,28/03/2017,104,16.64
T00005584,28/03/2017,104,16.64
T00005585,29/03/2017,202,32.32
T00005586,29/03/2017,155,24.8
T00005587,29/03/2017,1793,286.88
T00005588,29/03/2017,208,33.28
T00005589,29/03/2017,1936,309.76
T00005590,29/03/2017,416,66.56
T00005591,30/03/2017,1423,227.68
T00005592,30/03/2017,1423,227.68
T00005593,30/03/2017,5298,847.68
T00005594,30/03/2017,0,0
T00005595,30/03/2017,2800,448
T00005596,30/03/2017,1661,265.76
T00005597,30/03/2017,3848,615.68
T00005598,30/03/2017,100,16
T00005599,30/03/2017,3156,504.96
T00005600,30/03/2017,7908,1265.28
T00005601,30/03/2017,416,66.56
T00005602,30/03/2017,139,22.24
T00005603,30/03/2017,629,100.64
T00005604,30/03/2017,645,103.2
T00005605,31/03/2017,5643,902.88
T00005606,31/03/2017,222,35.52
T00005607,31/03/2017,2349,375.84
T00005608,31/03/2017,430,68.8
T00005609,31/03/2017,645,103.2
T00005610,31/03/2017,852,136.32
T00005611,31/03/2017,430,68.8
T00005612,31/03/2017,728,116.48
T00005613,31/03/2017,7804,1248.64
T00005614,31/03/2017,372.4,59.58
T00005615,31/03/2017,553,88.48
T00005616,31/03/2017,2917,466.72
T00005617,31/03/2017,14670,2347.2
T00005618,03/04/2017,1980,316.8
T00005619,03/04/2017,411,65.76
T00005620,03/04/2017,600,96
T00005621,03/04/2017,65,10.4
T00005622,03/04/2017,1584,253.44
T00005623,03/04/2017,429,68.64
T00005624,03/04/2017,414,66.24
T00005625,03/04/2017,7911,1265.76
T00005626,03/04/2017,83,13.28
T00005627,03/04/2017,348.75,55.8
T00005628,03/04/2017,348.75,55.8
T00005629,03/04/2017,697.5,111.6
T00005630,03/04/2017,606,96.96
T00005631,03/04/2017,639,102.24
T00005632,03/04/2017,1736,277.76
T00005633,03/04/2017,225,36
T00005634,03/04/2017,1033,165.28
T00005635,03/04/2017,1948,311.68
T00005636,03/04/2017,434,69.44
T00005637,03/04/2017,348.75,55.8
T00005638,03/04/2017,215,34.4
T00005639,03/04/2017,225,36
T00005640,03/04/2017,215,34.4
T00005641,03/04/2017,99,15.84
T00005642,04/04/2017,258,41.28
T00005643,04/04/2017,445,71.2
T00005644,04/04/2017,331,52.96
T00005645,04/04/2017,104,16.64
T00005646,05/04/2017,117,18.72
T00005647,05/04/2017,520,83.2
T00005648,05/04/2017,312,49.92
T00005649,05/04/2017,896,143.36
T00005650,05/04/2017,1640,262.4
T00005651,05/04/2017,834,133.44
T00005652,06/04/2017,3328,532.48
T00005653,06/04/2017,312,49.92
T00005654,06/04/2017,2216,354.56
T00005655,06/04/2017,5670,907.2
T00005656,06/04/2017,64918,10386.88
T00005657,06/04/2017,215,34.4
T00005658,06/04/2017,619,99.04
T00005659,06/04/2017,434,69.44
T00005660,06/04/2017,410,65.6
T00005661,06/04/2017,1976,316.16
T00005662,06/04/2017,332,53.12
T00005663,06/04/2017,205,32.8
T00005664,06/04/2017,2579,412.64
T00005665,06/04/2017,620,99.2
T00005666,06/04/2017,559,89.44
T00005667,07/04/2017,520,83.2
T00005668,07/04/2017,825,132
T00005669,07/04/2017,464,74.24
T00005670,07/04/2017,432,69.12
T00005671,07/04/2017,616,98.56
T00005672,07/04/2017,430,68.8
T00005673,10/04/2017,594,95.04
T00005674,10/04/2017,215,34.4
T00005675,10/04/2017,645,103.2
T00005676,10/04/2017,645,103.2
T00005677,10/04/2017,1212,193.92
T00005678,10/04/2017,645,103.2
T00005679,10/04/2017,360,57.6
T00005680,10/04/2017,527,84.32
T00005681,10/04/2017,728,116.48
T00005682,11/04/2017,688,110.08
T00005683,11/04/2017,4303,688.48
T00005684,11/04/2017,621,99.36
T00005685,11/04/2017,1345,215.2
T00005686,11/04/2017,312,49.92
T00005687,12/04/2017,5335,853.6
T00005688,12/04/2017,728,116.48
T00005689,12/04/2017,832,133.12
T00005690,12/04/2017,389,62.24
T00005691,12/04/2017,336,53.76
T00005692,17/04/2017,104,16.64
T00005693,17/04/2017,312,49.92
T00005694,17/04/2017,1664,266.24
T00005695,17/04/2017,1077,172.32
T00005696,17/04/2017,99,15.84
T00005697,17/04/2017,212,33.92
T00005698,17/04/2017,414,66.24
T00005699,17/04/2017,1140,182.4
T00005700,17/04/2017,2365,378.4
T00005701,17/04/2017,247,39.52
T00005702,17/04/2017,1107,177.12
T00005703,17/04/2017,2141,342.56
T00005704,17/04/2017,498,79.68
T00005705,17/04/2017,4686,749.76
T00005706,17/04/2017,832,133.12
T00005707,17/04/2017,1707,273.12
T00005708,17/04/2017,5589,894.24
T00005709,17/04/2017,215,34.4
T00005710,17/04/2017,104,16.64
T00005711,17/04/2017,1847,295.52
T00005712,17/04/2017,3123,499.68
T00005713,17/04/2017,1011,161.76
T00005714,17/04/2017,4515,722.4
T00005715,17/04/2017,280,44.8
T00005716,17/04/2017,709.8,113.57
T00005717,17/04/2017,224,35.84
T00005718,18/04/2017,1587,253.92
T00005719,18/04/2017,380,60.8
T00005720,18/04/2017,642,102.72
T00005721,18/04/2017,104,16.64
T00005722,18/04/2017,986,157.76
T00005723,18/04/2017,208,33.28
T00005724,19/04/2017,928,148.48
T00005725,19/04/2017,345,55.2
T00005726,19/04/2017,1328,212.48
T00005727,19/04/2017,260,41.6
T00005728,19/04/2017,2080,332.8
T00005729,19/04/2017,290,46.4
T00005730,20/04/2017,2080,332.8
T00005731,20/04/2017,328,52.48
T00005732,20/04/2017,215,34.4
T00005733,20/04/2017,9030,1444.8
T00005734,20/04/2017,215,34.4
T00005735,20/04/2017,179,28.64
T00005736,20/04/2017,844,135.04
T00005737,20/04/2017,215,34.4
T00005738,20/04/2017,2142,342.72
T00005739,20/04/2017,208,33.28
T00005740,20/04/2017,13416,2146.56
T00005741,20/04/2017,843,134.88
T00005742,20/04/2017,35564,5690.24
T00005743,20/04/2017,1075,172
T00005744,20/04/2017,520,83.2
T00005745,20/04/2017,55,8.8
T00005746,20/04/2017,430,68.8
T00005747,20/04/2017,104,16.64
T00005748,20/04/2017,1636,261.76
T00005749,20/04/2017,941,150.56
T00005750,21/04/2017,1316,210.56
T00005751,21/04/2017,643,102.88
T00005752,21/04/2017,585,93.6
T00005753,21/04/2017,221,35.36
T00005754,21/04/2017,300,48
T00005755,21/04/2017,215,34.4
T00005756,21/04/2017,1564,250.24
T00005757,21/04/2017,1036,165.76
T00005758,24/04/2017,208,33.28
T00005759,24/04/2017,728,116.48
T00005760,24/04/2017,728,116.48
T00005761,24/04/2017,520,83.2
T00005762,24/04/2017,3328,532.48
T00005763,24/04/2017,1835,293.6
T00005764,24/04/2017,2904,464.64
T00005765,24/04/2017,2964,474.24
T00005766,24/04/2017,728,116.48
T00005767,24/04/2017,7864,1258.24
T00005768,24/04/2017,1290,206.4
T00005769,24/04/2017,780,124.8
T00005770,24/04/2017,3466,554.56
T00005771,24/04/2017,1051,168.16
T00005772,24/04/2017,9354,1496.64
T00005773,24/04/2017,624,99.84
T00005774,24/04/2017,2469,395.04
T00005775,24/04/2017,2808,449.28
T00005776,24/04/2017,312,49.92
T00005777,24/04/2017,104,16.64
T00005778,24/04/2017,410,65.6
T00005779,24/04/2017,2260,361.6
T00005780,24/04/2017,3848,615.68
T00005781,24/04/2017,1835,293.6
T00005782,24/04/2017,104,16.64
T00005783,24/04/2017,1020,163.2
T00005784,24/04/2017,1680,268.8
T00005785,24/04/2017,160,25.6
T00005786,24/04/2017,1887,301.92
T00005787,24/04/2017,416,66.56
T00005788,24/04/2017,832,133.12
T00005789,24/04/2017,3774,603.84
T00005790,25/04/2017,832,133.12
T00005791,25/04/2017,629,100.64
T00005792,25/04/2017,215,34.4
T00005793,25/04/2017,1248,199.68
T00005794,25/04/2017,11508.75,1841.4
T00005795,25/04/2017,1046.25,167.4
T00005796,25/04/2017,348.75,55.8
T00005797,25/04/2017,415,66.4
T00005798,25/04/2017,600,96
T00005799,25/04/2017,1696,271.36
T00005800,25/04/2017,1468,234.88
T00005801,25/04/2017,39060,6249.6
T00005802,26/04/2017,312,49.92
T00005803,26/04/2017,208,33.28
T00005804,26/04/2017,1688,270.08
T00005805,27/04/2017,207,33.12
T00005806,27/04/2017,207,33.12
T00005807,27/04/2017,1143,182.88
T00005808,27/04/2017,220,35.2
T00005809,27/04/2017,844,135.04
T00005810,27/04/2017,1463,234.08
T00005811,27/04/2017,207,33.12
T00005812,27/04/2017,2263,362.08
T00005813,27/04/2017,435,69.6
T00005814,27/04/2017,104,16.64
T00005815,27/04/2017,1480,236.8
T00005816,28/04/2017,2700,432
T00005817,28/04/2017,1050,168
T00005818,28/04/2017,844,135.04
T00005819,28/04/2017,1206,192.96
T00005820,28/04/2017,1214,194.24
T00005821,28/04/2017,1035,165.6
T00005822,28/04/2017,855,136.8
T00005823,28/04/2017,900,144
T00005824,28/04/2017,207,33.12
T00005825,28/04/2017,2731,436.96
T00005826,28/04/2017,197,31.52
T00005827,28/04/2017,728,116.48
T00005828,28/04/2017,202,32.32
T00005829,28/04/2017,312,49.92
T00005830,28/04/2017,80,12.8
T00005831,28/04/2017,1670,267.2
T00005832,28/04/2017,314,50.24
T00005833,28/04/2017,1266,202.56
T00005834,28/04/2017,414,66.24
T00005835,02/05/2017,414,66.24
T00005836,02/05/2017,650,104
T00005837,02/05/2017,212,33.92
T00005838,02/05/2017,430,68.8
T00005839,02/05/2017,1263,202.08
T00005840,02/05/2017,225,36
T00005841,02/05/2017,636,101.76
T00005842,02/05/2017,3224,515.84
T00005843,02/05/2017,832,133.12
T00005844,02/05/2017,1104,176.64
T00005845,02/05/2017,435,69.6
T00005846,02/05/2017,982,157.12
T00005847,02/05/2017,1432,229.12
T00005848,02/05/2017,155,24.8
T00005849,02/05/2017,160,25.6
T00005850,02/05/2017,155,24.8
T00005851,02/05/2017,104,16.64
T00005852,03/05/2017,300,48
T00005853,03/05/2017,312,49.92
T00005854,03/05/2017,104,16.64
T00005855,03/05/2017,728,116.48
T00005856,03/05/2017,600,96
T00005857,03/05/2017,624,99.84
T00005858,03/05/2017,104,16.64
T00005859,03/05/2017,624,99.84
T00005860,03/05/2017,416,66.56
T00005861,03/05/2017,104,16.64
T00005862,03/05/2017,416,66.56
T00005863,03/05/2017,297,47.52
T00005864,03/05/2017,1352,216.32
T00005865,03/05/2017,338,54.08
T00005866,03/05/2017,104,16.64
T00005867,03/05/2017,3013,482.08
T00005868,03/05/2017,4554,728.64
T00005869,03/05/2017,104,16.64
T00005870,03/05/2017,120,19.2
T00005871,03/05/2017,120,19.2
T00005872,03/05/2017,203,32.48
T00005873,03/05/2017,208,33.28
